1.299740051989602074e+00,2.930737282942309844e-06
1.319736052789442171e+00,2.927095173579766165e-06
1.339732053589282268e+00,2.923457300441923506e-06
1.359728054389122143e+00,2.919823658998219048e-06
1.379724055188962240e+00,2.916194244722372996e-06
1.399720055988802336e+00,2.912569053092377989e-06
1.419716056788642433e+00,2.908948079590500792e-06
1.439712057588482308e+00,2.905331319703275948e-06
1.459708058388322405e+00,2.901718768921501116e-06
1.479704059188162502e+00,2.898110422740240037e-06
1.499700059988002376e+00,2.894506276658813637e-06
1.519696060787842473e+00,2.890906326180799186e-06
1.539692061587682570e+00,2.887310566814028176e-06
1.559688062387522667e+00,2.883718994070579120e-06
1.579684063187362542e+00,2.880131603466781369e-06
1.599680063987202638e+00,2.876548390523201130e-06
1.619676064787042735e+00,2.872969350764654600e-06
1.639672065586882610e+00,2.869394479720181705e-06
1.659668066386722707e+00,2.865823772923070665e-06
1.679664067186562804e+00,2.862257225910829193e-06
1.699660067986402678e+00,2.858694834225200593e-06
1.719656068786242775e+00,2.855136593412146391e-06
1.739652069586082872e+00,2.851582499021854384e-06
1.759648070385922969e+00,2.848032546608726783e-06
1.779644071185762844e+00,2.844486731731383598e-06
1.799640071985602940e+00,2.840945049952655016e-06
1.819636072785443037e+00,2.837407496839582251e-06
1.839632073585282912e+00,2.833874067963405679e-06
1.859628074385123009e+00,2.830344758899577550e-06
1.879624075184963106e+00,2.826819565227742504e-06
1.899620075984803202e+00,2.823298482531743496e-06
1.919616076784643077e+00,2.819781506399614605e-06
1.939612077584483174e+00,2.816268632423585261e-06
1.959608078384323271e+00,2.812759856200063308e-06
1.979604079184163146e+00,2.809255173329649404e-06
1.999600079984003242e+00,2.805754579417115844e-06
2.019596080783843117e+00,2.802258070071418841e-06
2.039592081583683214e+00,2.798765640905683282e-06
2.059588082383523311e+00,2.795277287537209927e-06
2.079584083183363408e+00,2.791793005587462700e-06
2.099580083983203505e+00,2.788312790682074625e-06
2.119576084783043601e+00,2.784836638450838078e-06
2.139572085582883698e+00,2.781364544527702676e-06
2.159568086382723351e+00,2.777896504550776540e-06
2.179564087182563448e+00,2.774432514162318680e-06
2.199560087982403545e+00,2.770972569008734331e-06
2.219556088782243641e+00,2.767516664740577917e-06
2.239552089582083738e+00,2.764064797012545008e-06
2.259548090381923835e+00,2.760616961483471895e-06
2.279544091181763932e+00,2.757173153816332200e-06
2.299540091981603585e+00,2.753733369678230101e-06
2.319536092781443681e+00,2.750297604740400335e-06
2.339532093581283778e+00,2.746865854678206920e-06
2.359528094381123875e+00,2.743438115171137235e-06
2.379524095180963972e+00,2.740014381902798625e-06
2.399520095980804069e+00,2.736594650560917131e-06
2.419516096780644165e+00,2.733178916837332414e-06
2.439512097580483818e+00,2.729767176427996475e-06
2.459508098380323915e+00,2.726359425032968582e-06
2.479504099180164012e+00,2.722955658356413992e-06
2.499500099980004109e+00,2.719555872106602685e-06
2.519496100779844205e+00,2.716160061995896235e-06
2.539492101579684302e+00,2.712768223740763053e-06
2.559488102379524399e+00,2.709380353061751708e-06
2.579484103179364052e+00,2.705996445683511681e-06
2.599480103979204149e+00,2.702616497334772608e-06
2.619476104779044245e+00,2.699240503748349791e-06
2.639472105578884342e+00,2.695868460661138687e-06
2.659468106378724439e+00,2.692500363814108984e-06
2.679464107178564536e+00,2.689136208952311374e-06
2.699460107978404633e+00,2.685775991824860187e-06
2.719456108778244285e+00,2.682419708184940175e-06
2.739452109578084382e+00,2.679067353789803537e-06
2.759448110377924479e+00,2.675718924400763152e-06
2.779444111177764576e+00,2.672374415783186643e-06
2.799440111977604673e+00,2.669033823706500615e-06
2.819436112777444770e+00,2.665697143944183457e-06
2.839432113577284866e+00,2.662364372273764069e-06
2.859428114377124519e+00,2.659035504476814661e-06
2.879424115176964616e+00,2.655710536338952027e-06
2.899420115976804713e+00,2.652389463649832884e-06
2.919416116776644810e+00,2.649072282203150909e-06
2.939412117576484906e+00,2.645758987796633772e-06
2.959408118376325003e+00,2.642449576232039751e-06
2.979404119176165100e+00,2.639144043315153492e-06
2.999400119976004753e+00,2.635842384855787287e-06
3.019396120775844850e+00,2.632544596667769630e-06
3.039392121575684946e+00,2.629250674568953273e-06
3.059388122375525043e+00,2.625960614381200819e-06
3.079384123175365140e+00,2.622674411930392773e-06
3.099380123975205237e+00,2.619392063046411447e-06
3.119376124775045334e+00,2.616113563563152395e-06
3.139372125574884986e+00,2.612838909318509166e-06
3.159368126374725083e+00,2.609568096154376694e-06
3.179364127174565180e+00,2.606301119916648330e-06
3.199360127974405277e+00,2.603037976455207375e-06
3.219356128774245374e+00,2.599778661623930044e-06
3.239352129574085470e+00,2.596523171280679535e-06
3.259348130373925123e+00,2.593271501287305184e-06
3.279344131173765220e+00,2.590023647509634415e-06
3.299340131973605317e+00,2.586779605817474862e-06
3.319336132773445414e+00,2.583539372084608437e-06
3.339332133573285510e+00,2.580302942188790484e-06
3.359328134373125607e+00,2.577070312011742577e-06
3.379324135172965704e+00,2.573841477439157607e-06
3.399320135972805357e+00,2.570616434360686224e-06
3.419316136772645454e+00,2.567395178669938533e-06
3.439312137572485550e+00,2.564177706264486215e-06
3.459308138372325647e+00,2.560964013045849393e-06
3.479304139172165744e+00,2.557754094919502563e-06
3.499300139972005841e+00,2.554547947794866973e-06
3.519296140771845938e+00,2.551345567585306806e-06
3.539292141571685590e+00,2.548146950208127917e-06
3.559288142371525687e+00,2.544952091584577403e-06
3.579284143171365784e+00,2.541760987639831745e-06
3.599280143971205881e+00,2.538573634303006555e-06
3.619276144771045978e+00,2.535390027507141323e-06
3.639272145570886074e+00,2.532210163189204499e-06
3.659268146370726171e+00,2.529034037290086300e-06
3.679264147170565824e+00,2.525861645754599549e-06
3.699260147970405921e+00,2.522692984531466976e-06
3.719256148770246018e+00,2.519528049573334764e-06
3.739252149570086114e+00,2.516366836836752651e-06
3.759248150369926211e+00,2.513209342282182394e-06
3.779244151169766308e+00,2.510055561873986339e-06
3.799240151969606405e+00,2.506905491580432075e-06
3.819236152769446058e+00,2.503759127373686085e-06
3.839232153569286154e+00,2.500616465229806122e-06
3.859228154369126251e+00,2.497477501128748831e-06
3.879224155168966348e+00,2.494342231054354078e-06
3.899220155968806445e+00,2.491210650994352577e-06
3.919216156768646542e+00,2.488082756940356570e-06
3.939212157568486639e+00,2.484958544887858556e-06
3.959208158368326291e+00,2.481838010836229600e-06
3.979204159168166388e+00,2.478721150788711704e-06
3.999200159968006485e+00,2.475607960752426284e-06
4.019196160767847026e+00,2.472498436738350450e-06
4.039192161567686234e+00,2.469392574761339450e-06
4.059188162367526331e+00,2.466290370840101686e-06
4.079184163167366428e+00,2.463191820997207184e-06
4.099180163967206525e+00,2.460096921259083781e-06
4.119176164767046622e+00,2.457005667656012044e-06
4.139172165566886719e+00,2.453918056222119761e-06
4.159168166366726815e+00,2.450834082995385336e-06
4.179164167166566912e+00,2.447753744017627616e-06
4.199160167966407009e+00,2.444677035334509287e-06
4.219156168766247106e+00,2.441603952995530517e-06
4.239152169566087203e+00,2.438534493054024719e-06
4.259148170365927299e+00,2.435468651567158981e-06
4.279144171165767396e+00,2.432406424595927707e-06
4.299140171965607493e+00,2.429347808205153466e-06
4.319136172765446702e+00,2.426292798463479371e-06
4.339132173565286799e+00,2.423241391443367805e-06
4.359128174365126895e+00,2.420193583221102117e-06
4.379124175164966992e+00,2.417149369876775188e-06
4.399120175964807089e+00,2.414108747494291969e-06
4.419116176764647186e+00,2.411071712161363978e-06
4.439112177564487283e+00,2.408038259969510992e-06
4.459108178364327379e+00,2.405008387014051310e-06
4.479104179164167476e+00,2.401982089394104287e-06
4.499100179964007573e+00,2.398959363212581448e-06
4.519096180763847670e+00,2.395940204576191566e-06
4.539092181563687767e+00,2.392924609595428804e-06
4.559088182363527864e+00,2.389912574384577797e-06
4.579084183163367072e+00,2.386904095061704760e-06
4.599080183963207169e+00,2.383899167748656636e-06
4.619076184763047266e+00,2.380897788571058563e-06
4.639072185562887363e+00,2.377899953658310479e-06
4.659068186362727459e+00,2.374905659143584160e-06
4.679064187162567556e+00,2.371914901163818136e-06
4.699060187962407653e+00,2.368927675859720661e-06
4.719056188762247750e+00,2.365943979375759542e-06
4.739052189562087847e+00,2.362963807860160870e-06
4.759048190361927944e+00,2.359987157464914953e-06
4.779044191161768040e+00,2.357014024345754713e-06
4.799040191961608137e+00,2.354044404662173898e-06
4.819036192761448234e+00,2.351078294577407602e-06
4.839032193561288331e+00,2.348115690258439885e-06
4.859028194361127539e+00,2.345156587875993187e-06
4.879024195160967636e+00,2.342200983604532564e-06
4.899020195960807733e+00,2.339248873622254253e-06
4.919016196760647830e+00,2.336300254111089904e-06
4.939012197560487927e+00,2.333355121256704466e-06
4.959008198360328024e+00,2.330413471248481786e-06
4.979004199160168120e+00,2.327475300279536891e-06
4.999000199960008217e+00,2.324540604546700319e-06
5.018996200759848314e+00,2.321609380250527433e-06
5.038992201559688411e+00,2.318681623595280216e-06
5.058988202359528508e+00,2.315757330788940392e-06
5.078984203159368604e+00,2.312836498043192491e-06
5.098980203959208701e+00,2.309919121573431473e-06
5.118976204759048798e+00,2.307005197598755101e-06
5.138972205558888007e+00,2.304094722341956317e-06
5.158968206358728104e+00,2.301187692029531718e-06
5.178964207158568200e+00,2.298284102891668421e-06
5.198960207958408297e+00,2.295383951162247457e-06
5.218956208758248394e+00,2.292487233078834022e-06
5.238952209558088491e+00,2.289593944882682569e-06
5.258948210357928588e+00,2.286704082818728328e-06
5.278944211157768684e+00,2.283817643135587315e-06
5.298940211957608781e+00,2.280934622085546584e-06
5.318936212757448878e+00,2.278055015924575241e-06
5.338932213557288975e+00,2.275178820912307083e-06
5.358928214357129072e+00,2.272306033312046097e-06
5.378924215156969169e+00,2.269436649390757572e-06
5.398920215956809265e+00,2.266570665419074027e-06
5.418916216756648474e+00,2.263708077671280809e-06
5.438912217556488571e+00,2.260848882425322447e-06
5.458908218356328668e+00,2.257993075962795877e-06
5.478904219156168764e+00,2.255140654568949171e-06
5.498900219956008861e+00,2.252291614532673912e-06
5.518896220755848958e+00,2.249445952146510279e-06
5.538892221555689055e+00,2.246603663706632220e-06
5.558888222355529152e+00,2.243764745512861432e-06
5.578884223155369249e+00,2.240929193868649149e-06
5.598880223955209345e+00,2.238097005081077410e-06
5.618876224755049442e+00,2.235268175460862872e-06
5.638872225554889539e+00,2.232442701322343684e-06
5.658868226354729636e+00,2.229620578983484564e-06
5.678864227154569733e+00,2.226801804765868332e-06
5.698860227954408941e+00,2.223986374994700145e-06
5.718856228754249038e+00,2.221174285998791826e-06
5.738852229554089135e+00,2.218365534110573723e-06
5.758848230353929232e+00,2.215560115666083696e-06
5.778844231153769329e+00,2.212758027004964578e-06
5.798840231953609425e+00,2.209959264470459941e-06
5.818836232753449522e+00,2.207163824409419172e-06
5.838832233553289619e+00,2.204371703172283506e-06
5.858828234353129716e+00,2.201582897113090676e-06
5.878824235152969813e+00,2.198797402589468990e-06
5.898820235952809909e+00,2.196015215962633516e-06
5.918816236752650006e+00,2.193236333597390741e-06
5.938812237552490103e+00,2.190460751862124175e-06
5.958808238352330200e+00,2.187688467128797310e-06
5.978804239152169409e+00,2.184919475772951506e-06
5.998800239952009505e+00,2.182153774173703449e-06
6.018796240751849602e+00,2.179391358713738375e-06
6.038792241551689699e+00,2.176632225779311340e-06
6.058788242351529796e+00,2.173876371760239598e-06
6.078784243151369893e+00,2.171123793049906410e-06
6.098780243951209989e+00,2.168374486045250883e-06
6.118776244751050086e+00,2.165628447146772203e-06
6.138772245550890183e+00,2.162885672758518200e-06
6.158768246350730280e+00,2.160146159288091701e-06
6.178764247150570377e+00,2.157409903146642485e-06
6.198760247950410474e+00,2.154676900748860505e-06
6.218756248750250570e+00,2.151947148512985203e-06
6.238752249550090667e+00,2.149220642860788998e-06
6.258748250349929876e+00,2.146497380217581941e-06
6.278744251149769973e+00,2.143777357012209601e-06
6.298740251949610069e+00,2.141060569677045434e-06
6.318736252749450166e+00,2.138347014647990370e-06
6.338732253549290263e+00,2.135636688364469841e-06
6.358728254349130360e+00,2.132929587269435052e-06
6.378724255148970457e+00,2.130225707809346892e-06
6.398720255948810554e+00,2.127525046434193717e-06
6.418716256748650650e+00,2.124827599597467634e-06
6.438712257548490747e+00,2.122133363756173398e-06
6.458708258348330844e+00,2.119442335370826715e-06
6.478704259148170941e+00,2.116754510905442804e-06
6.498700259948011038e+00,2.114069886827539371e-06
6.518696260747850246e+00,2.111388459608136599e-06
6.538692261547690343e+00,2.108710225721745296e-06
6.558688262347530440e+00,2.106035181646372821e-06
6.578684263147370537e+00,2.103363323863513343e-06
6.598680263947210634e+00,2.100694648858152080e-06
6.618676264747050730e+00,2.098029153118755129e-06
6.638672265546890827e+00,2.095366833137271167e-06
6.658668266346730924e+00,2.092707685409126783e-06
6.678664267146571021e+00,2.090051706433226911e-06
6.698660267946411118e+00,2.087398892711945931e-06
6.718656268746251214e+00,2.084749240751130632e-06
6.738652269546091311e+00,2.082102747060092595e-06
6.758648270345931408e+00,2.079459408151608611e-06
6.778644271145771505e+00,2.076819220541918988e-06
6.798640271945610714e+00,2.074182180750718659e-06
6.818636272745450810e+00,2.071548285301161416e-06
6.838632273545290907e+00,2.068917530719852710e-06
6.858628274345131004e+00,2.066289913536846687e-06
6.878624275144971101e+00,2.063665430285646610e-06
6.898620275944811198e+00,2.061044077503200202e-06
6.918616276744651294e+00,2.058425851729894988e-06
6.938612277544491391e+00,2.055810749509555752e-06
6.958608278344331488e+00,2.053198767389448348e-06
6.978604279144171585e+00,2.050589901920265727e-06
6.998600279944011682e+00,2.047984149656134711e-06
7.018596280743851779e+00,2.045381507154607100e-06
7.038592281543691875e+00,2.042781970976659671e-06
7.058588282343531972e+00,2.040185537686692062e-06
7.078584283143371181e+00,2.037592203852519571e-06
7.098580283943211278e+00,2.035001966045376544e-06
7.118576284743051374e+00,2.032414820839909599e-06
7.138572285542891471e+00,2.029830764814173393e-06
7.158568286342731568e+00,2.027249794549632736e-06
7.178564287142571665e+00,2.024671906631154970e-06
7.198560287942411762e+00,2.022097097647012085e-06
7.218556288742251859e+00,2.019525364188870556e-06
7.238552289542091955e+00,2.016956702851795156e-06
7.258548290341932052e+00,2.014391110234245562e-06
7.278544291141772149e+00,2.011828582938069164e-06
7.298540291941612246e+00,2.009269117568502327e-06
7.318536292741452343e+00,2.006712710734166162e-06
7.338532293541292439e+00,2.004159359047062711e-06
7.358528294341131648e+00,2.001609059122574524e-06
7.378524295140971745e+00,1.999061807579459579e-06
7.398520295940811842e+00,1.996517601039850008e-06
7.418516296740651939e+00,1.993976436129247865e-06
7.438512297540492035e+00,1.991438309476523005e-06
7.458508298340332132e+00,1.988903217713911818e-06
7.478504299140172229e+00,1.986371157477012567e-06
7.498500299940012326e+00,1.983842125404780728e-06
7.518496300739852423e+00,1.981316118139531959e-06
7.538492301539692519e+00,1.978793132326931932e-06
7.558488302339532616e+00,1.976273164616002266e-06
7.578484303139372713e+00,1.973756211659107392e-06
7.598480303939212810e+00,1.971242270111961758e-06
7.618476304739052907e+00,1.968731336633619664e-06
7.638472305538892115e+00,1.966223407886475683e-06
7.658468306338732212e+00,1.963718480536263814e-06
7.678464307138572309e+00,1.961216551252048170e-06
7.698460307938412406e+00,1.958717616706227206e-06
7.718456308738252503e+00,1.956221673574529488e-06
7.738452309538092599e+00,1.953728718536005222e-06
7.758448310337932696e+00,1.951238748273031759e-06
7.778444311137772793e+00,1.948751759471304277e-06
7.798440311937612890e+00,1.946267748819836632e-06
7.818436312737452987e+00,1.943786713010955423e-06
7.838432313537293084e+00,1.941308648740305502e-06
7.858428314337133180e+00,1.938833552706832608e-06
7.878424315136973277e+00,1.936361421612791838e-06
7.898420315936813374e+00,1.933892252163748070e-06
7.918416316736652583e+00,1.931426041068556904e-06
7.938412317536492679e+00,1.928962785039377794e-06
7.958408318336332776e+00,1.926502480791666846e-06
7.978404319136172873e+00,1.924045125044170040e-06
7.998400319936012970e+00,1.921590714518922386e-06
8.018396320735853067e+00,1.919139245941247501e-06
8.038392321535694052e+00,1.916690716039753793e-06
8.058388322335533260e+00,1.914245121546331078e-06
8.078384323135372469e+00,1.911802459196145917e-06
8.098380323935213454e+00,1.909362725727644160e-06
8.118376324735052663e+00,1.906925917882539935e-06
8.138372325534893648e+00,1.904492032405823479e-06
8.158368326334732856e+00,1.902061066045749284e-06
8.178364327134573841e+00,1.899633015553835248e-06
8.198360327934413050e+00,1.897207877684867544e-06
8.218356328734254035e+00,1.894785649196886014e-06
8.238352329534093244e+00,1.892366326851188396e-06
8.258348330333934229e+00,1.889949907412328002e-06
8.278344331133773437e+00,1.887536387648110538e-06
8.298340331933614422e+00,1.885125764329584152e-06
8.318336332733453631e+00,1.882718034231048329e-06
8.338332333533292839e+00,1.880313194130044571e-06
8.358328334333133824e+00,1.877911240807352799e-06
8.378324335132973033e+00,1.875512171046991354e-06
8.398320335932814018e+00,1.873115981636213606e-06
8.418316336732653227e+00,1.870722669365504146e-06
8.438312337532494212e+00,1.868332231028578569e-06
8.458308338332333420e+00,1.865944663422375433e-06
8.478304339132174405e+00,1.863559963347059856e-06
8.498300339932013614e+00,1.861178127606019280e-06
8.518296340731854599e+00,1.858799153005856908e-06
8.538292341531693808e+00,1.856423036356390857e-06
8.558288342331534793e+00,1.854049774470654158e-06
8.578284343131374001e+00,1.851679364164890518e-06
8.598280343931214986e+00,1.849311802258547761e-06
8.618276344731054195e+00,1.846947085574281845e-06
8.638272345530893404e+00,1.844585210937948610e-06
8.658268346330734389e+00,1.842226175178604832e-06
8.678264347130573597e+00,1.839869975128501448e-06
8.698260347930414582e+00,1.837516607623085039e-06
8.718256348730253791e+00,1.835166069500991899e-06
8.738252349530094776e+00,1.832818357604048251e-06
8.758248350329933984e+00,1.830473468777266006e-06
8.778244351129774969e+00,1.828131399868839167e-06
8.798240351929614178e+00,1.825792147730140864e-06
8.818236352729455163e+00,1.823455709215722506e-06
8.838232353529294372e+00,1.821122081183313358e-06
8.858228354329135357e+00,1.818791260493809317e-06
8.878224355128974565e+00,1.816463244011280536e-06
8.898220355928813774e+00,1.814138028602961261e-06
8.918216356728654759e+00,1.811815611139250252e-06
8.938212357528493968e+00,1.809495988493707184e-06
8.958208358328334953e+00,1.807179157543051165e-06
8.978204359128174161e+00,1.804865115167157137e-06
8.998200359928015146e+00,1.802553858249052909e-06
9.018196360727854355e+00,1.800245383674916829e-06
9.038192361527695340e+00,1.797939688334075245e-06
9.058188362327534549e+00,1.795636769118999324e-06
9.078184363127375534e+00,1.793336622925302939e-06
9.098180363927214742e+00,1.791039246651739489e-06
9.118176364727055727e+00,1.788744637200201479e-06
9.138172365526894936e+00,1.786452791475710351e-06
9.158168366326734144e+00,1.784163706386425384e-06
9.178164367126575129e+00,1.781877378843631617e-06
9.198160367926414338e+00,1.779593805761741972e-06
9.218156368726255323e+00,1.777312984058290263e-06
9.238152369526094532e+00,1.775034910653935220e-06
9.258148370325935517e+00,1.772759582472450751e-06
9.278144371125774725e+00,1.770486996440728688e-06
9.298140371925615710e+00,1.768217149488769690e-06
9.318136372725454919e+00,1.765950038549691494e-06
9.338132373525295904e+00,1.763685660559714943e-06
9.358128374325135113e+00,1.761424012458164199e-06
9.378124375124976098e+00,1.759165091187469914e-06
9.398120375924815306e+00,1.756908893693159071e-06
9.418116376724656291e+00,1.754655416923858794e-06
9.438112377524495500e+00,1.752404657831288723e-06
9.458108378324334709e+00,1.750156613370259322e-06
9.478104379124175694e+00,1.747911280498670607e-06
9.498100379924014902e+00,1.745668656177508548e-06
9.518096380723855887e+00,1.743428737370845066e-06
9.538092381523695096e+00,1.741191521045831260e-06
9.558088382323536081e+00,1.738957004172696770e-06
9.578084383123375289e+00,1.736725183724746388e-06
9.598080383923216274e+00,1.734496056678357308e-06
9.618076384723055483e+00,1.732269620012980394e-06
9.638072385522896468e+00,1.730045870711132345e-06
9.658068386322735677e+00,1.727824805758392732e-06
9.678064387122576662e+00,1.725606422143407174e-06
9.698060387922415870e+00,1.723390716857879289e-06
9.718056388722255079e+00,1.721177686896570909e-06
9.738052389522096064e+00,1.718967329257297208e-06
9.758048390321935273e+00,1.716759640940924583e-06
9.778044391121776258e+00,1.714554618951372564e-06
9.798040391921615466e+00,1.712352260295602584e-06
9.818036392721456451e+00,1.710152561983622009e-06
9.838032393521295660e+00,1.707955521028481596e-06
9.858028394321136645e+00,1.705761134446268076e-06
9.878024395120975854e+00,1.703569399256105432e-06
9.898020395920816838e+00,1.701380312480149387e-06
9.918016396720656047e+00,1.699193871143589102e-06
9.938012397520497032e+00,1.697010072274641668e-06
9.958008398320336241e+00,1.694828912904549357e-06
9.978004399120177226e+00,1.692650390067575168e-06
9.998000399920016434e+00,1.690474500801006223e-06
1.001799640071985564e+01,1.688301242145144657e-06
1.003799240151969663e+01,1.686130611143308675e-06
1.005798840231953584e+01,1.683962604841831287e-06
1.007798440311937682e+01,1.681797220290050987e-06
1.009798040391921603e+01,1.679634454540314928e-06
1.011797640471905702e+01,1.677474304647977022e-06
1.013797240551889622e+01,1.675316767671393487e-06
1.015796840631873721e+01,1.673161840671915859e-06
1.017796440711857642e+01,1.671009520713898199e-06
1.019796040791841740e+01,1.668859804864683109e-06
1.021795640871825661e+01,1.666712690194609569e-06
1.023795240951809760e+01,1.664568173777001930e-06
1.025794841031793680e+01,1.662426252688175201e-06
1.027794441111777601e+01,1.660286924007424255e-06
1.029794041191761700e+01,1.658150184817026581e-06
1.031793641271745621e+01,1.656016032202239950e-06
1.033793241351729719e+01,1.653884463251295432e-06
1.035792841431713640e+01,1.651755475055400361e-06
1.037792441511697739e+01,1.649629064708729647e-06
1.039792041591681659e+01,1.647505229308430231e-06
1.041791641671665758e+01,1.645383965954613242e-06
1.043791241751649679e+01,1.643265271750351251e-06
1.045790841831633777e+01,1.641149143801680384e-06
1.047790441911617698e+01,1.639035579217591642e-06
1.049790041991601797e+01,1.636924575110035346e-06
1.051789642071585718e+01,1.634816128593910552e-06
1.053789242151569816e+01,1.632710236787068013e-06
1.055788842231553737e+01,1.630606896810307006e-06
1.057788442311537658e+01,1.628506105787371938e-06
1.059788042391521756e+01,1.626407860844948541e-06
1.061787642471505677e+01,1.624312159112662384e-06
1.063787242551489776e+01,1.622218997723078455e-06
1.065786842631473696e+01,1.620128373811693955e-06
1.067786442711457795e+01,1.618040284516939999e-06
1.069786042791441716e+01,1.615954726980176738e-06
1.071785642871425814e+01,1.613871698345691884e-06
1.073785242951409735e+01,1.611791195760697740e-06
1.075784843031393834e+01,1.609713216375326968e-06
1.077784443111377755e+01,1.607637757342634493e-06
1.079784043191361853e+01,1.605564815818588398e-06
1.081783643271345774e+01,1.603494388962076489e-06
1.083783243351329695e+01,1.601426473934892318e-06
1.085782843431313793e+01,1.599361067901742595e-06
1.087782443511297714e+01,1.597298168030239355e-06
1.089782043591281813e+01,1.595237771490895930e-06
1.091781643671265734e+01,1.593179875457135846e-06
1.093781243751249832e+01,1.591124477105271859e-06
1.095780843831233753e+01,1.589071573614517390e-06
1.097780443911217851e+01,1.587021162166980594e-06
1.099780043991201772e+01,1.584973239947660760e-06
1.101779644071185871e+01,1.582927804144442598e-06
1.103779244151169792e+01,1.580884851948102586e-06
1.105778844231153890e+01,1.578844380552296903e-06
1.107778444311137811e+01,1.576806387153563757e-06
1.109778044391121732e+01,1.574770868951322116e-06
1.111777644471105830e+01,1.572737823147863449e-06
1.113777244551089751e+01,1.570707246948355746e-06
1.115776844631073850e+01,1.568679137560836325e-06
1.117776444711057771e+01,1.566653492196213731e-06
1.119776044791041869e+01,1.564630308068260116e-06
1.121775644871025790e+01,1.562609582393611876e-06
1.123775244951009888e+01,1.560591312391765624e-06
1.125774845030993809e+01,1.558575495285075649e-06
1.127774445110977908e+01,1.556562128298757520e-06
1.129774045190961829e+01,1.554551208660873259e-06
1.131773645270945927e+01,1.552542733602339812e-06
1.133773245350929848e+01,1.550536700356922273e-06
1.135772845430913947e+01,1.548533106161229440e-06
1.137772445510897867e+01,1.546531948254716774e-06
1.139772045590881788e+01,1.544533223879677298e-06
1.141771645670865887e+01,1.542536930281244348e-06
1.143771245750849808e+01,1.540543064707387337e-06
1.145770845830833906e+01,1.538551624408907734e-06
1.147770445910817827e+01,1.536562606639438426e-06
1.149770045990801925e+01,1.534576008655439063e-06
1.151769646070785846e+01,1.532591827716199654e-06
1.153769246150769945e+01,1.530610061083828920e-06
1.155768846230753866e+01,1.528630706023258324e-06
1.157768446310737964e+01,1.526653759802236980e-06
1.159768046390721885e+01,1.524679219691330177e-06
1.161767646470705984e+01,1.522707082963916622e-06
1.163767246550689904e+01,1.520737346896186962e-06
1.165766846630673825e+01,1.518770008767137004e-06
